Date,Description,Item Category,Material Category,Cost Price,Cash,Credit,Total Sale,gender,age,visit_frequency,satisfaction_rating
"Monday, May 20, 2019",fj bracelet,Bracelet,10k Gold,9,,53,53,Male,32.0,Regular,4.4
"Tuesday, May 21, 2019",FJ chain and charm,Chain and Charm,FJ,7,42.4,,42.4,Female,18.0,Regular,4.9
"Tuesday, May 21, 2019",gold/diamond earring,Earring,Gold and Diamond,120,,265,265,Female,24.0,Occasional,4.4
"Tuesday, May 21, 2019",perl necklace set,Chain,FJ,13,,100,100,Male,40.0,Regular,3.9
"Tuesday, May 21, 2019",silver stud,Earring,Silver,3,,21,21,Female,21.0,Regular,3.5
"Tuesday, May 21, 2019",silverbracelet,Bracelet,Silver,15,,75,75,Male,33.0,Rare,4.1
"Tuesday, May 21, 2019",silver stud,Earring,Silver,2,,20.4,20.4,Female,28.0,Regular,3.3
"Tuesday, May 21, 2019",invicta watch,Watch,Branded,135,,265,265,Female,19.0,Regular,4.4
"Tuesday, May 21, 2019",repiars,Custom Repairs,Generic,,,10,10,Male,69.0,Regular,3.8
"Tuesday, May 21, 2019",FJ chain and charm,Chain and Charm,FJ,7,,47.7,47.7,Male,56.0,Occasional,3.7
"Wednesday, May 22, 2019",silver ancklet,Anklet,Silver,10,,37.1,37.1,Male,66.0,Rare,4.8
"Wednesday, May 22, 2019",FJ watch,Watch,FJ,20,,159,159,Male,68.0,Regular,3.7
"Wednesday, May 22, 2019",st st bracelet,Bracelet,FJ,15,,95.39,95.39,Female,34.0,Occasional,3.4
"Wednesday, May 22, 2019",Repiars,Custom Repairs,Generic,,,10.6,10.6,Male,37.0,Regular,4.4
"Wednesday, May 22, 2019",fj bracelet,Bracelet,FJ,15,,100,100,Female,44.0,Occasional,4.5
"Thursday, May 23, 2019",Silver stud,Earring,Silver,3,25,,25,Female,66.0,Regular,4.4
"Friday, May 24, 2019",Repiars,Custom Repairs,Generic,,5,,5,Female,23.0,Occasional,4.3
"Friday, May 24, 2019",Repirs,Custom Repairs,Generic,,,12,12,Male,26.0,Occasional,4.6
"Friday, May 24, 2019",FJ watch,Watch,FJ,10,,65,65,Male,64.0,Regular,3.7
"Friday, May 24, 2019",14k stud,Earring,14K Gold,9,,74.19,74.19,Male,35.0,Regular,3.6
"Friday, May 24, 2019",Silver charm,Charm,Silver,14,55,,55,Female,62.0,Rare,4.0
"Friday, May 24, 2019",Fj chain,Chain,FJ,3,40.4,,40.4,Others,65.0,Regular,3.9
"Friday, May 24, 2019",FJ chain and charm,Chain and Charm,FJ,7,,84.8,84.8,Female,26.0,Occasional,3.8
"Friday, May 24, 2019",FJ watch,Watch,FJ,15,,63.6,63.6,Others,22.0,Regular,3.6
"Friday, May 24, 2019",FJ chain and charm,Chain and Charm,FJ,7,,52.99,52.99,Female,42.0,Regular,3.5
"Friday, May 24, 2019",St st bracelet,Bracelet,FJ,7,,35,35,Female,23.0,Occasional,4.9
"Friday, May 24, 2019",Repiars,Custom Repairs,Generic,,,15.9,15.9,Female,23.0,Occasional,4.0
"Friday, May 24, 2019",Silver chain,Chain,Silver,40,,106,106,Male,34.0,Regular,4.0
"Saturday, May 25, 2019",10k gold cross,Charm,10k Gold,60,,159,159,Female,43.0,Regular,4.8
"Saturday, May 25, 2019",Fj watch,Watch,FJ,10,,84.8,84.8,Female,29.0,Regular,4.1
"Saturday, May 25, 2019",fJ chain,Chain,FJ,7,,84.8,84.8,Female,27.0,Occasional,3.6
"Saturday, May 25, 2019",citizen mens watch,Watch,Branded,75,,159,159,Male,47.0,Occasional,3.7
"Saturday, May 25, 2019",FJ ladies watch,Watch,FJ,10,,95.4,95.4,Male,27.0,Occasional,4.4
"Saturday, May 25, 2019",10k gold chain and charm,Chain and Charm,10k Gold,129,,285.14,285.14,Male,26.0,Rare,3.8
"Saturday, May 25, 2019",silver box chain only,Chain,Silver,6,41,,41,Female,27.0,Occasional,4.6
"Saturday, May 25, 2019",lay away pick up,Chain and Charm,10k Gold,0,200,,200,Female,41.0,Regular,4.6
"Saturday, May 25, 2019",silver stud,Earring,Silver,3,30,,30,Male,32.0,Occasional,4.0
"Saturday, May 25, 2019",Tennis chain x2,Chain,FJR,40,190,,190,Female,36.0,Regular,4.0
"Sunday, May 26, 2019",Watch repair,Custom Repairs,Generic,,,10.6,10.6,Male,47.0,Occasional,3.6
"Sunday, May 26, 2019",silver ancklet x2,Anklet,Silver,18,40,40,80,Female,67.0,Occasional,3.9
"Sunday, May 26, 2019",Invicta womens,Watch,Branded,39.5,159,,159,Others,62.0,Regular,4.9
"Sunday, May 26, 2019",14k chain and charm,Chain and Charm,14K Gold,194,,392.2,392.2,Female,27.0,Regular,3.6
"Sunday, May 26, 2019",10k stud,Earring,10k Gold,26,,80,80,Male,54.0,Rare,3.7
"Monday, May 27, 2019",10k gold chain and charm,Chain and Charm,10k Gold,230,,318,318,Male,28.0,Regular,3.9
"Monday, May 27, 2019",10k bracelet,Bracelet,10k Gold,80,,155,155,Male,19.0,Occasional,4.3
"Monday, May 27, 2019",Repiars,Custom Repairs,Generic,,,5.3,5.3,Female,40.0,Occasional,4.4
"Monday, May 27, 2019",citizen watcha qurtz,Watch,Branded,20,,106,106,Male,50.0,Regular,4.9
"Monday, May 27, 2019",silver chain only,Chain,Silver,30,80,,80,Female,56.0,Occasional,4.5
"Monday, May 27, 2019",14k charm only,Charm,14K Gold,30,,84.8,84.8,Others,52.0,Regular,5.0
"Monday, May 27, 2019",st st chain and charm,Chain and Charm,FJ,7,,79.5,79.5,Male,19.0,Occasional,3.7
"Monday, May 27, 2019",repiars,Custom Repairs,Generic,,10,,10,Female,47.0,Rare,3.6
"Tuesday, May 28, 2019",10k gold chain and charm,Chain and Charm,10k Gold,138,,332.42,332.42,Female,50.0,Occasional,3.7
"Tuesday, May 28, 2019",10k gol chain,Chain,10k Gold,432,,591,591,Male,58.0,Occasional,3.4
"Tuesday, May 28, 2019",silver pendant,Pendant,Silver,6,,58.3,58.3,Others,39.0,Rare,3.5
"Thursday, May 30, 2019",silver/ daimond pendant,Pendant,Silver and Diamond,23,80,,80,Male,18.0,Regular,4.9
"Thursday, May 30, 2019",FJR tennis chain only,Chain,FJR,20,,120,120,Male,43.0,Regular,3.3
"Thursday, May 30, 2019",fJR watch,Watch,FJR,19,100,,100,Female,58.0,Regular,4.1
"Thursday, May 30, 2019",silver charm,Charm,Silver,17,64,,64,Male,20.0,Occasional,3.4
"Thursday, May 30, 2019",lay away pick up,Chain and Charm,10k Gold,,,200,200,Male,25.0,Rare,4.8
"Friday, May 31, 2019",14 k gold chain,Chain,14K Gold,135,,250,250,Female,47.0,Regular,3.7
"Friday, May 31, 2019",Citizen watch X 3,Watch,Branded,60,100,106,206,Male,60.0,Regular,4.6
"Friday, May 31, 2019",St St chain only,Chain,FJ,7,60,,60,Others,46.0,Regular,4.2
"Friday, May 31, 2019",silver pendant,Pendant,Silver,10,,50,50,Male,27.0,Regular,3.9
"Friday, May 31, 2019",stst ring,Ring,FJ,10,,49.64,49.64,Male,19.0,Regular,4.4
"Friday, May 31, 2019",10k chain and silver charm,Chain and Charm,10k Gold,43,,159,159,Male,38.0,Rare,4.1
"Friday, May 31, 2019",silver stud,Earring,Silver,9,,26.5,26.5,Others,20.0,Regular,4.0
"Friday, May 31, 2019",silver ring,Ring,Silver,22,169.6,,169.6,Male,56.0,Rare,4.1
"Friday, May 31, 2019",silver earring,Earring,Silver,5,35,,35,Female,39.0,Regular,3.5
"Saturday, June 1, 2019",silver hoop,Hoops,Silver,6,,31.8,31.8,Male,28.0,Occasional,3.6
"Saturday, June 1, 2019",10k gold chain,Chain,10k Gold,42,,132.5,132.5,Male,18.0,Regular,4.8
"Saturday, June 1, 2019",silver charm only,Charm,Silver,3,20,,20,Female,18.0,Regular,3.9
"Saturday, June 1, 2019",st st chain,Chain,FJ,15,,100,100,Others,22.0,Regular,3.8
"Saturday, June 1, 2019",10k white gold chain,Chain,10k Gold,118,,200,200,Female,62.0,Regular,3.8
"Saturday, June 1, 2019",10k bracelet,Bracelet,10k Gold,133.4,,318,318,Female,26.0,Regular,3.9
"Saturday, June 1, 2019",10k charm,Charm,10k Gold,92,,174.9,174.9,Male,24.0,Regular,4.0
"Saturday, June 1, 2019",FJR chain,Chain,FJR,60,155,,155,Male,35.0,Rare,4.0
"Saturday, June 1, 2019",10k bracelet,Bracelet,10k Gold,170.2,,265,265,Male,56.0,Occasional,4.1
"Saturday, June 1, 2019",tungstung ring,Ring,FJ,15,,95.39,95.39,Female,25.0,Regular,4.7
"Saturday, June 1, 2019",10k gold charm,Charm,10k Gold,30,,68.9,68.9,Male,50.0,Occasional,4.9
"Saturday, June 1, 2019",FJ chain and charm,Chain and Charm,FJ,10,70,,70,Male,69.0,Regular,3.4
"Saturday, June 1, 2019",silver chain and charm,Chain and Charm,Silver,20,106,,106,Female,43.0,Rare,4.2
"Saturday, June 1, 2019",generic,,Generic,,,5,5,Female,69.0,Regular,3.5
"Saturday, June 1, 2019",silver stud,Earring,Silver,3,,31.8,31.8,Male,57.0,Regular,4.8
"Saturday, June 1, 2019",silver chain,Chain,Silver,10,49,,49,Male,56.0,Occasional,4.2
"Saturday, June 1, 2019",repiar,Custom Repairs,Generic,,10,,10,Male,32.0,Occasional,3.4
"Saturday, June 1, 2019",10k gold chain and charm,Chain and Charm,10k Gold,100,,169.59,169.59,Male,19.0,Regular,3.8
"Sunday, June 2, 2019",silver stud,Earring,Silver,3,,31.8,31.8,Others,39.0,Rare,4.6
"Sunday, June 2, 2019",st st ring x4,Ring,FJ,8,,127.2,127.2,Male,63.0,Rare,4.7
"Sunday, June 2, 2019",fj chain and charm,Chain and Charm,FJ,7,35,,35,Female,47.0,Rare,3.9
"Sunday, June 2, 2019","14k stud,",Earring,14K Gold,15,,115.54,115.54,Male,61.0,Occasional,3.4
"Monday, June 3, 2019",st st ring,Ring,FJ,8,,68.9,68.9,Male,38.0,Regular,4.0
"Monday, June 3, 2019",FJR tennis chain and charm,Chain and Charm,FJR,45,190,,190,Others,50.0,Occasional,4.7
"Monday, June 3, 2019",repiars,Custom Repairs,Generic,,15,,15,Others,19.0,Regular,3.5
"Monday, June 3, 2019",14k hoops,Hoops,14K Gold,95,158.99,,158.99,Female,53.0,Regular,4.1
"Monday, June 3, 2019",10k gold name necklace,Custom Name Necklace,Custom,65,,120,120,Female,40.0,Regular,5.0
"Tuesday, June 4, 2019",repiars,Custom Repairs,Generic,,10,,10,Female,19.0,Regular,3.9
"Tuesday, June 4, 2019",fj chain and charm,Chain and Charm,FJ,5,,26.5,26.5,Female,56.0,Regular,4.7
"Tuesday, June 4, 2019",10k gold chain and charm,Chain and Charm,10k Gold,280,,460,460,Male,31.0,Occasional,3.7
"Tuesday, June 4, 2019",link repiar,Custom Repairs,Generic,,5,,5,Male,52.0,Occasional,4.1
"Wednesday, June 5, 2019",st st chain only,Chain,FJ,5,68,,68,Male,42.0,Occasional,3.4
"Wednesday, June 5, 2019",fj tennis chain exchange,Chain,FJR,15,38,,38,Female,44.0,Occasional,4.5
"Wednesday, June 5, 2019",name pick up,Custom Name Necklace,Custom,,,112,112,Male,25.0,Rare,3.9
"Thursday, June 6, 2019",fj watch,Watch,FJ,10,40,,40,Female,33.0,Regular,4.7
"Friday, June 7, 2019",silver hoop,Hoops,Silver,7,,47.7,47.7,Male,56.0,Regular,4.3
"Friday, June 7, 2019",10k gold chain exchange with charm,Charm,10k Gold,-15,30,,30,Male,52.0,Occasional,4.8
"Friday, June 7, 2019",silver stud,Earring,Silver,3,20,,20,Female,25.0,Regular,3.8
"Friday, June 7, 2019",repiar link,Custom Repairs,Generic,,,10.6,10.6,Male,69.0,Rare,3.9
"Friday, June 7, 2019",ancklet bracelet,Anklet,Silver,10,30,,30,Male,33.0,Regular,4.4
"Saturday, June 8, 2019",10k gold / diamond earring,Earring,Gold and Diamond,42,,147.34,147.34,Male,37.0,Regular,4.2
"Saturday, June 8, 2019",10k gold chain on layaway,Chain,10k Gold,34,10,,10,Male,21.0,Regular,4.5
"Saturday, June 8, 2019",silver chain,Chain,Silver,4,26,,26,Male,36.0,Occasional,3.7
"Saturday, June 8, 2019",fj chain and charm,Chain and Charm,FJ,7,35,,35,Male,48.0,Regular,3.6
"Saturday, June 8, 2019",silver chain and charm,Chain and Charm,Silver,80,,180,180,Female,51.0,Regular,4.4
"Saturday, June 8, 2019",tennis chain,Chain,FJR,20,,106,106,Male,42.0,Regular,4.4
"Saturday, June 8, 2019",fj chain and charm,Chain and Charm,FJ,5,,31.8,31.8,Male,64.0,Rare,4.3
"Sunday, June 9, 2019",repiar,Custom Repairs,Generic,,,10.6,10.6,Male,52.0,Rare,3.9
"Sunday, June 9, 2019",silver pendant,Pendant,Silver,10,63,,63,Male,23.0,Occasional,4.3
"Sunday, June 9, 2019",silver bubble latter,Charm,Silver,18,50,,50,Female,52.0,Regular,4.7
"Sunday, June 9, 2019",name pick up,Custom Name Necklace,Custom,,120,,120,Female,58.0,Regular,3.9
"Monday, June 10, 2019",10k gold chain and charm,Chain and Charm,10k Gold,100,,200,200,Male,49.0,Rare,3.7
"Monday, June 10, 2019",fj wach,Watch,FJ,10,,75.6,75.6,Others,62.0,Regular,3.6
"Monday, June 10, 2019",silver chain and charm,Chain and Charm,Silver,30,,115.54,115.54,Male,30.0,Regular,4.4
"Monday, June 10, 2019",10k gold chain exchange,Chain,10k Gold,-12,,40,40,Others,55.0,Regular,4.6
"Monday, June 10, 2019",st st chain,Chain,FJ,5,25,,25,Female,69.0,Regular,4.4
"Monday, June 10, 2019",silver chain and cham on lay away,Chain and Charm,Silver,28,,20,20,Male,27.0,Regular,3.6
"Monday, June 10, 2019",lay away pick up,Chain,14K Gold,,330,,330,Male,57.0,Regular,3.7
"Monday, June 10, 2019",10k charm,Charm,10k Gold,46,70,,70,Female,41.0,Occasional,4.6
"Tuesday, June 11, 2019",10k gold chain and charm,Chain and Charm,10k Gold,138,,285.14,285.14,Male,35.0,Regular,4.4
"Tuesday, June 11, 2019",janel 6 gold over silver,Custom Fronts,Custom,74,150,,150,Others,33.0,Regular,4.4
"Wednesday, June 12, 2019",10k hoop on hold,Hoops,10k Gold,98,10,,10,Male,18.0,Rare,3.7
"Wednesday, June 12, 2019",hoop pick up,Hoops,10k Gold,,158,,158,Female,47.0,Regular,3.9
"Wednesday, June 12, 2019",10k gold chain and charm,Chain and Charm,10k Gold,123,,310.05,310.05,Female,30.0,Occasional,4.2
"Wednesday, June 12, 2019",10k gold chain and charm,Chain and Charm,10k Gold,68,,190.79,190.79,Female,62.0,Regular,4.5
"Wednesday, June 12, 2019",10k gold chain and charm,Chain and Charm,10k Gold,55.2,169.59,,169.59,Female,53.0,Regular,4.4
"Wednesday, June 12, 2019",RJW chain,Chain,FJR,39,,265,265,Male,61.0,Occasional,4.7
"Wednesday, June 12, 2019",FJ chain and charm,Chain and Charm,FJ,10,,85,85,Female,47.0,Occasional,4.1
"Wednesday, June 12, 2019",FJ ring,Ring,FJ,10,,42.2,42.2,Male,65.0,Regular,5.0
"Wednesday, June 12, 2019",silver stud,Earring,Silver,10,,63.59,63.59,Female,64.0,Regular,4.0
"Friday, June 14, 2019",silver pendant,Pendant,Silver,10,,63.59,63.59,Female,50.0,Rare,3.5
"Friday, June 14, 2019",FJ watch,Watch,FJ,12,,74.2,74.2,Male,25.0,Rare,3.8
"Friday, June 14, 2019",10k gold chain only,Chain,10k Gold,78.2,,190.8,190.8,Female,65.0,Regular,4.8
"Friday, June 14, 2019",FJ chain,Chain,FJ,7,,74.2,74.2,Others,31.0,Rare,4.1
"Friday, June 14, 2019",silver chain and charm,Chain and Charm,Silver,20,79.5,,79.5,Female,28.0,Occasional,3.4
"Thursday, June 13, 2019",10k gold / diamond earring,Earring,Gold and Diamond,40,,158.99,158.99,Male,62.0,Occasional,4.9
"Thursday, June 13, 2019",watch link,Custom Repairs,Generic,,,10,10,Female,53.0,Rare,4.4
"Thursday, June 13, 2019",invicta mens,Watch,Branded,59.99,,190.8,190.8,Female,24.0,Regular,3.6
"Thursday, June 13, 2019",FJ chain and charm,Chain and Charm,FJ,7,,36,36,Others,61.0,Regular,4.0
"Thursday, June 13, 2019",silver earring,Earring,Silver,10,,74.7,74.7,Male,40.0,Regular,3.4
"Thursday, June 13, 2019",10k gold chain only,Chain,10k Gold,40,95,,95,Male,45.0,Regular,3.6
"Thursday, June 13, 2019",silver chain and charm,Chain and Charm,Silver,40,,165,165,Female,57.0,Regular,3.5
"Saturday, June 15, 2019",silver hoops name,Hoops,Silver,49,70,,70,Male,47.0,Occasional,4.5
"Saturday, June 15, 2019",tungstun ring,Ring,FJ,10,,127.2,127.2,Female,61.0,Occasional,4.0
"Saturday, June 15, 2019",silver charm,Charm,Silver,4,32,,32,Female,46.0,Regular,4.2
"Saturday, June 15, 2019",tennis chain,Chain,Silver,20,,169.59,169.59,Male,34.0,Regular,4.3
"Saturday, June 15, 2019",10k gold charm,Charm,10k Gold,161,318,,318,Others,66.0,Occasional,4.0
"Saturday, June 15, 2019",10k gold chain,Chain,Silver,104,212,,212,Others,18.0,Regular,4.7
"Saturday, June 15, 2019",ST.ST chain only,Chain,FJ,8,,84.79,84.79,Female,46.0,Regular,3.4
"Saturday, June 15, 2019",silver chain and charm,Chain and Charm,Silver,30,180,,180,Female,50.0,Regular,4.8
"Saturday, June 15, 2019",FJR bracelet,Bracelet,FJR,8,120,,120,Female,37.0,Regular,3.8
"Saturday, June 15, 2019",FJ chain and charm,Chain and Charm,FJ,7,,58,58,Female,19.0,Regular,4.1
"Saturday, June 15, 2019",FJ chain and charm,Chain and Charm,FJ,70,,169.59,169.59,Others,39.0,Regular,3.8
"Sunday, June 16, 2019",silver ring,Ring,Silver,15,,120,120,Female,29.0,Occasional,3.7
"Sunday, June 16, 2019",FJ ring,Ring,FJ,7,,123.79,123.79,Female,67.0,Rare,4.3
"Sunday, June 16, 2019",10k gold Ring,Ring,10k Gold,70,,211.99,211.99,Female,39.0,Regular,4.3
"Sunday, June 16, 2019",FJ chain only,Chain,FJ,10,,70,70,Others,69.0,Rare,3.3
"Sunday, June 16, 2019",Silver ring omly,Ring,Silver,10,40,,40,Others,28.0,Regular,4.2
"Sunday, June 16, 2019",10k gold chain and charm,Chain and Charm,10k Gold,175,356,,356,Female,63.0,Regular,4.3
"Sunday, June 16, 2019",10k gold/diamond pendant,Charm,10k Gold,170,300,,300,Female,55.0,Occasional,3.3
"Sunday, June 16, 2019",Sil Ring,Ring,Silver,20,,106,106,Others,22.0,Regular,4.3
"Sunday, June 16, 2019",FJ chain only,Chain,FJ,8,,63.6,63.6,Others,65.0,Regular,3.4
"Monday, June 17, 2019",teeth pick up,Custom Fronts,Custom,,,30,30,Others,53.0,Regular,4.4
"Monday, June 17, 2019",FJ watch,Watch,FJ,12,,63.6,63.6,Male,61.0,Regular,4.1
"Monday, June 17, 2019",Citizen watch,Watch,Branded,142.5,250,50,300,Female,33.0,Occasional,4.3
"Monday, June 17, 2019",watch pick up,Watch,Branded,,,248,248,Male,60.0,Occasional,5.0
"Monday, June 17, 2019",10k gold chain and charm,Chain and Charm,10k Gold,143,300,,300,Female,46.0,Regular,3.7
"Monday, June 17, 2019",10k gold/diamod ring,Ring,10k Gold,70,,225,225,Female,34.0,Regular,3.4
"Monday, June 17, 2019",fj chain and charm,Chain and Charm,FJ,-23,,10.6,10.6,Female,50.0,Occasional,4.8
"Monday, June 17, 2019",10k gold chain and charm,Chain and Charm,Silver,60,,211.99,211.99,Female,63.0,Regular,3.3
"Monday, June 17, 2019",14k hoops,Hoops,14K Gold,81,,189.74,189.74,Male,39.0,Occasional,3.8
"Monday, June 17, 2019",FJ chain and charm,Chain and Charm,FJ,7,,58.3,58.3,Male,46.0,Regular,3.4
"Tuesday, June 18, 2019",FJ ladies watch,Watch,FJ,10,70,,70,Others,21.0,Regular,3.4
"Tuesday, June 18, 2019",FJ bracelet,Bracelet,FJ,5,,47.7,47.7,Female,60.0,Occasional,4.2
"Tuesday, June 18, 2019",silver Ring,Ring,Silver,23,170,,170,Female,60.0,Occasional,5.0
"Wednesday, June 19, 2019",silver stud,Earring,Silver,8,,63.6,63.6,Female,59.0,Regular,3.5
"Wednesday, June 19, 2019",repiars,Custom Repairs,Custom,,10,,10,Female,19.0,Regular,3.9
"Wednesday, June 19, 2019",10k gold chain,Chain,10k Gold,165,,275.6,275.6,Female,19.0,Occasional,4.7
"Wednesday, June 19, 2019",FJ chain and charm,Chain and Charm,FJ,7,60,,60,Female,57.0,Regular,4.7
"Wednesday, June 19, 2019",FJ watch,Watch,FJ,12,,62.54,62.54,Male,23.0,Occasional,4.4
"Wednesday, June 19, 2019",silver charm,Charm,Silver,12,45,,45,Male,24.0,Regular,4.7
"Thursday, June 20, 2019",box,,Generic,,10,,10,Female,47.0,Regular,3.7
"Thursday, June 20, 2019",lay away pick up,Chain,14K Gold,,,100,100,Male,28.0,Occasional,4.8
"Thursday, June 20, 2019",FJ ring,Ring,FJ,2,42,,42,Male,38.0,Rare,4.4
"Thursday, June 20, 2019",FJ ring,Ring,FJ,5,45,,45,Others,59.0,Regular,4.9
"Thursday, June 20, 2019",silver stud,Earring,Silver,3,40,,40,Female,43.0,Occasional,3.4
"Thursday, June 20, 2019",fJ charm,Charm,FJ,5,,21.2,21.2,Male,37.0,Occasional,3.6
"Thursday, June 20, 2019",10k gold charm,Charm,10k Gold,75,,155,155,Female,27.0,Regular,4.3
"Thursday, June 20, 2019",hoop silver,Hoops,Silver,15,,74,74,Male,45.0,Regular,3.6
"Thursday, June 20, 2019",FJ bracelet,Bracelet,FJ,10,,70,70,Male,64.0,Occasional,4.2
"Thursday, June 20, 2019",silver stud,Earring,Silver,7,47,,47,Others,19.0,Occasional,4.2
"Thursday, June 20, 2019",FJ watch,Watch,FJ,9,,59,59,Female,23.0,Regular,3.6
"Thursday, June 20, 2019",ST ST chain,Chain,FJ,20,,182.68,182.68,Male,70.0,Regular,3.9
"Thursday, June 20, 2019",ST ST bracelet,Bracelet,FJ,10,,73.14,73.14,Female,66.0,Regular,4.6
"Thursday, June 20, 2019",lay away pick up,Watch,Branded,,,100,100,Female,33.0,Regular,3.5
"Thursday, June 20, 2019",Silver chain and charm,Chain and Charm,Silver,21,30,50,80,Male,23.0,Regular,3.7
"Thursday, June 20, 2019",silver chain,Chain,Silver,21,30,50,80,Others,36.0,Regular,4.2
"Thursday, June 20, 2019",silver chain,Chain,Silver,28,,168.54,168.54,Male,40.0,Occasional,3.7
"Thursday, June 20, 2019",st st ring,Ring,Silver,5,,47.7,47.7,Others,55.0,Regular,4.3
"Friday, June 21, 2019",Repiars,Custom Repairs,Generic,,25,,25,Female,35.0,Occasional,3.4
"Friday, June 21, 2019",silver stud,Earring,Silver,3,,31.8,31.8,Female,34.0,Occasional,3.6
"Saturday, June 22, 2019",Silver charm,Charm,Silver,18,56,,56,Male,36.0,Regular,4.7
"Saturday, June 22, 2019",watch link,Custom Repairs,Generic,,10,,10,Female,33.0,Occasional,3.3
"Saturday, June 22, 2019",Silver fronts 4,Custom Fronts,Custom,44,180,,180,Male,52.0,Occasional,3.9
"Saturday, June 22, 2019",Tennis chain only,Chain,FJR,15,,84,84,Male,53.0,Regular,4.0
"Saturday, June 22, 2019",tennis chain and charm,Chain and Charm,FJR,55,,212,212,Male,65.0,Occasional,4.9
"Saturday, June 22, 2019",st.st bracelet,Bracelet,FJ,20,159,,159,Others,30.0,Regular,3.4
"Saturday, June 22, 2019",exchange silver,Pendant,Silver,-10,20,,20,Female,50.0,Regular,3.6
"Sunday, June 23, 2019",Silver pendant,Charm,Silver,10,53,,53,Male,58.0,Occasional,3.7
"Sunday, June 23, 2019",ST ST Ring,Ring,FJ,4,,79.5,79.5,Female,25.0,Regular,4.4
"Sunday, June 23, 2019",watch fj,Watch,FJ,10,45,,45,Female,24.0,Occasional,3.9
"Sunday, June 23, 2019",Repiars,Custom Repairs,Generic,,7,,7,Male,34.0,Regular,4.6
"Sunday, June 23, 2019",10k gold chain and charm,Chain and Charm,10k Gold,176,,369,369,Male,44.0,Regular,3.5
"Sunday, June 23, 2019",10k gold chain and charm,Chain and Charm,10k Gold,65,,153.7,153.7,Female,34.0,Occasional,4.6
"Sunday, June 23, 2019",10k charm,Charm,10k Gold,39.2,,116.59,116.59,Male,39.0,Regular,3.9
"Sunday, June 23, 2019",chain repiars,Custom Repairs,Generic,,,20,20,Male,49.0,Occasional,3.5
"Sunday, June 23, 2019",Cuban chain,Chain,FJ,15,,95,95,Others,30.0,Rare,4.6
"Sunday, June 23, 2019",lay away paid,Chain,14K Gold,,,145.57,145.57,Male,51.0,Occasional,3.6
"Monday, June 24, 2019",Ring repiars,Custom Repairs,Generic,,10,,10,Female,22.0,Occasional,4.8
"Monday, June 24, 2019",Silver stud,Earring,Silver,15,,85.8,85.8,Female,31.0,Occasional,4.6
"Monday, June 24, 2019",10k gold chain and charm,Chain and Charm,10k Gold,167,,285,285,Others,18.0,Regular,4.5
"Tuesday, June 25, 2019",Repiars,Custom Fronts,Generic,,,10,10,Female,21.0,Regular,4.7
"Tuesday, June 25, 2019",FJ watch,Watch,FJ,45,,127.2,127.2,Female,39.0,Regular,4.0
"Tuesday, June 25, 2019",tennis chain and charm,Chain and Charm,FJR,35,,265,265,Male,51.0,Occasional,3.7
"Tuesday, June 25, 2019",silver earrings,Earring,Silver,10,55,,55,Female,43.0,Regular,4.8
"Tuesday, June 25, 2019",Tennis chain on layaway,Chain,FJR,20,,68.54,68.54,Female,66.0,Occasional,4.3
